,ARNT_(+),ATF1_(+),ATF3_(+),BACH1_(+),BCL11A_(+),BCL3_(+),BCL6_(+),BHLHE40_(+),CBFB_(+),CEBPB_(+),CEBPG_(+),CREM_(+),CUX1_(+),DEAF1_(+),E2F1_(+),E2F7_(+),E2F8_(+),EBF1_(+),ELF1_(+),EP300_(+),ESRRA_(+),ETS1_(+),ETV6_(+),FEZF1_(+),FOSL1_(+),FOSL2_(+),FOXA1_(+),FOXA2_(+),GABPA_(+),GATA1_(+),GATA2_(+),GLI2_(+),GLI4_(+),GLIS1_(+),GLIS2_(+),GMEB2_(+),HES1_(+),HIC1_(+),HNF4A_(+),HSF1_(+),IKZF2_(+),IRF1_(+),IRF2_(+),IRF4_(+),JUN_(+),JUND_(+),KLF10_(+),KLF11_(+),KLF13_(+),MAFG_(+),MAFK_(+),MAZ_(+),MEF2D_(+),MITF_(+),MNT_(+),MYBL2_(+),MYC_(+),NANOG_(+),NFE2_(+),NFE2L2_(+),NFIL3_(+),NR2F1_(+),NR2F6_(+),NR4A1_(+),NRF1_(+),PAX5_(+),PKNOX1_(+),REST_(+),RFX5_(+),RUNX1_(+),RUNX3_(+),RXRA_(+),SALL1_(+),SALL2_(+),SOX6_(+),SREBF1_(+),SREBF2_(+),SRF_(+),STAT1_(+),STAT3_(+),TBX21_(+),TCF7_(+),TCF7L2_(+),TFDP1_(+),TGIF2_(+),THAP1_(+),THRB_(+),UBTF_(+),VEZF1_(+),WT1_(+),YBX1_(+),ZBTB20_(+),ZBTB33_(+),ZBTB44_(+),ZBTB7B_(+),ZEB1_(+),ZFP64_(+),ZHX2_(+),ZIC2_(+),ZIK1_(+),ZKSCAN1_(+),ZNF114_(+),ZNF132_(+),ZNF148_(+),ZNF155_(+),ZNF2_(+),ZNF211_(+),ZNF217_(+),ZNF274_(+),ZNF282_(+),ZNF300_(+),ZNF302_(+),ZNF331_(+),ZNF341_(+),ZNF354C_(+),ZNF398_(+),ZNF404_(+),ZNF433_(+),ZNF48_(+),ZNF491_(+),ZNF501_(+),ZNF510_(+),ZNF521_(+),ZNF524_(+),ZNF529_(+),ZNF530_(+),ZNF548_(+),ZNF549_(+),ZNF558_(+),ZNF577_(+),ZNF585B_(+),ZNF614_(+),ZNF662_(+),ZNF677_(+),ZNF692_(+),ZNF76_(+),ZNF837_(+),ZSCAN30_(+)
SRR13214145,0.030769230769230767,0.0016687928834948108,0.06352820512820513,0.017977086743044192,0.035134174112654674,0.21288939915805588,0.12779686497077802,0.01725193022590792,0.0,0.18366666666666667,0.013212134984660834,0.014941851368970013,0.2232017982017982,0.15092838196286473,0.02418186495912184,0.007901823049371308,0.012247790319071658,0.021720424576239288,0.0,0.10902720384645287,0.09269761060259857,0.0,0.13334828855522748,0.0,0.030929077765300395,0.15271019677996422,0.00035644292013718763,0.0,0.00014401175606171932,0.1028191341047968,0.041422514493380636,0.0,0.04261133603238866,0.0,0.05051282051282052,0.18005494505494504,0.016957264957264958,0.04479199869897545,0.0,0.0,0.006711569132621764,0.13706662942141834,0.11708295590419945,0.002162055056259288,0.08538228438228439,0.1399652777777778,0.051993720565149136,0.0,0.16544356027114648,0.02361180038599393,0.09207926743743362,0.04514682979304144,0.22062715269804825,0.09347201066260473,0.12494505494505495,0.011610963823401677,0.03786967580301168,0.0,0.20695868945868945,0.0745508868443517,0.10625737654001448,0.054815772462831286,0.02855826807922616,0.0030127214362144807,0.08096634537853696,0.038096051092351965,0.038754025044722716,0.0,0.06619957961559662,0.08288740245261984,0.09903905913849978,0.21403846153846154,0.0,0.016830756042071945,0.09876755473075784,0.10179133021674458,0.05589718212011915,0.2542445151204787,0.0905399129172714,0.2196925087829286,0.06897489635063099,0.05517729122263127,0.04514758497316637,0.025833850470819958,0.0,0.0,0.115136476426799,0.08839052261209206,0.017624777993442503,0.0,0.27339693115283664,0.0,0.0005483333087399842,0.02008008429926238,0.2557325086973328,0.0,0.0,0.10258980628173782,0.0,0.012569308863725108,0.0,0.0,0.0,0.004615695438529072,0.0,0.0196029776674938,0.0,0.019237505051865826,0.036735443376068384,0.06524886877828054,0.0,0.0,0.0,0.04683257918552036,0.0,0.04737700972369308,0.0,0.0,0.19703296703296705,0.0,0.005057840616966581,0.0,0.004906444906444906,0.04395991902834008,0.0,0.0,0.0,0.0022376032069022994,0.0,0.0,0.0,0.0,0.009301557338367154,0.0,0.09336263736263736,0.0,0.02684648902295961,0.040451505016722414
SRR13214146,0.0,0.054351618798055376,0.062317948717948726,0.3043285597381342,0.02815593133533925,0.0391963260619977,0.0901863112732678,0.0027291249642550763,0.11483367983367986,0.15017948717948718,0.02575389160322691,0.024765058670143416,0.08954512154512155,0.15437665782493368,0.004103472994902872,0.007246651728568747,0.013519191129564552,0.01944165213354579,0.010610079575596816,0.10429084015572393,0.041901905557181485,0.0,0.09711940361236904,0.0,0.008653495227400337,0.08361359570661896,0.004883635472807448,0.0,0.05859221160911095,0.04112127656728596,0.019398632863199792,0.0,0.01847165991902834,0.0,0.01325008325008325,0.0015293040293040292,0.0077369420702754045,0.0007627256464465767,0.0,0.0,0.09409741136056926,0.11196337860958833,0.12868971701873255,0.023157030641851248,0.05502447552447552,0.07407496438746439,0.07827315541601255,0.0,0.07280725022104333,0.016038047973531845,0.04080650009016771,0.02440473323378771,0.10423220436280138,0.08621049124143182,9.696186166774402e-05,0.007874746387849952,0.0477570336557408,0.0,0.07420386198163978,0.16440956084605898,0.1252621044276495,0.04240465416936005,0.028857669276830956,0.0,0.05854961358589806,0.023439319049676638,0.04658050089445438,0.13917378917378914,0.0426835547317475,0.07382757339279078,0.16487593823206004,0.0,0.0,0.01736836031520986,0.04375100954734303,0.037176653916985415,0.015823523253932756,0.1451598296587785,0.1510021770682148,0.14472994712499554,0.0935763675934071,0.0653884906025964,0.037658765652951696,0.014551709251814478,0.0,0.0,0.0,0.07112753800961942,0.14356650575804453,0.0,0.13497274379164145,0.07950580146110872,0.0774104679130576,0.13547629083245522,0.11173560108233477,0.1414200477326969,0.0,0.06525327565669864,0.0,0.02845372901210465,0.0,0.0,0.0,0.15663963447198212,0.0,0.12220843672456574,0.0,0.17861242085410212,0.01941105769230769,0.035294117647058816,0.0,0.0,0.0,0.0,0.19600202429149802,0.07500240685472223,0.0,0.0,0.2342857142857143,0.035246264526840064,0.027116867708127348,0.011000750661767613,0.0,0.02708218623481781,0.0256492703438041,0.0,0.04496873636760215,0.021393035318503555,0.0666289592760181,0.0,0.0072329566168428715,0.025173076923076926,0.01874941009910335,0.0,0.06478021978021978,0.0,0.020595944360650244,0.0746989966555184
SRR13214147,0.0,0.07333344826397269,0.06942564102564103,0.3919075286415712,0.026835883412747043,0.008530424799081516,0.08884193101584406,0.001159922790963683,0.11533264033264032,0.06435897435897436,0.029839790932848536,0.02179295958279009,0.07768697968697967,0.13488063660477453,0.0036464467440397923,0.007781668076764594,0.013797498460505986,0.016937317290440762,0.040848806366047735,0.11503686782004435,0.023588633782357826,0.0018323657474600872,0.10067913168650773,0.0,0.006517932341381247,0.06893972753543415,0.005770210681038707,0.0,0.0876399706098457,0.03583457057635461,0.013577629719362005,0.0,0.0,0.0,0.006833166833166833,0.0,0.003062203228869896,0.0,0.0,0.0,0.10032400932400933,0.10655844128635776,0.13115577859101174,0.028345764630953226,0.043016317016317016,0.055051638176638176,0.08513343799058085,0.0,0.055722074860005896,0.015268817204301075,0.02496653776023404,0.01689706661528828,0.04700344431687716,0.0879212680883473,0.0,0.0068259426593462146,0.046377673405246726,0.0,0.0685747071858183,0.1836887034051029,0.12500638437381373,0.036819650937298,0.029064947029018882,0.0,0.0467125649709104,0.019113366425326968,0.03780232558139535,0.17296296296296296,0.03902445377285916,0.07466369379412857,0.04208538509346465,0.0,0.0,0.021070097926077357,0.04200980305282053,0.023482787930301743,0.01496464564756041,0.10675489191957307,0.2157365747460087,0.12041684902825915,0.0497949792701262,0.14001873022024156,0.07002683363148479,0.010627580066373472,0.0,0.0,0.0,0.05012169534200588,0.17647770466217588,0.0,0.10794266101352716,0.0974172754619682,0.10166838820109488,0.16310853530031613,0.06453420950908388,0.2042160822471085,0.0,0.03065951977932418,0.0,0.02998828582584928,0.026476091476091475,0.0011926058437686346,0.0,0.2103528972955561,0.0,0.1251861042183623,0.0,0.19891687996766805,0.015484107905982904,0.01262443438914027,0.0,0.0,0.0,0.0,0.1947570850202429,0.07792962356792144,0.0,0.0,0.1667032967032967,0.036567791920309914,0.029560015819655918,0.0130176603057959,0.0,0.020551821862348173,0.054301261439525114,0.0,0.046132034317289516,0.021852467971409845,0.10346153846153848,0.0,0.0044331024425811145,0.052355769230769234,0.02331760264275602,0.0,0.05924175824175824,0.0,0.011173286408580526,0.08918060200668898
SRR13214148,0.0,0.057537840913009,0.05406153846153846,0.26971194762684125,0.0352628517600578,0.014121699196326063,0.08160484443093137,0.003337503574492422,0.1258004158004158,0.1361794871794872,0.022631519145551643,0.02834159061277705,0.07236963036963037,0.15450928381962864,0.006157474393424311,0.011158052065529323,0.019342700585929577,0.02615077224194823,0.04488063660477454,0.11473941358338464,0.03337753767751325,0.0021044992743105948,0.08643039517510218,0.0,0.01072975154407636,0.06732145314435117,0.004683488486036257,0.0,0.053424970327248064,0.04226203006629154,0.01793458509993943,0.0,0.03066801619433198,0.0,0.013191808191808192,0.001749084249084249,0.008600189933523267,0.010228329809725158,0.0,0.0,0.0909920255183413,0.10746274660428087,0.12196341654890876,0.04680277404288444,0.05448601398601399,0.07345174501424502,0.0521193092621664,0.0,0.07349248452696729,0.01653156878963331,0.04225128739455387,0.021996210844050543,0.08585390355912742,0.06751808834729628,0.00042663219133807367,0.013013657784029405,0.06814956498950245,0.0,0.07115701171256726,0.15652565683391825,0.11186906857162578,0.04411118293471235,0.02923998157531092,0.0,0.06094190763276395,0.030044122658179382,0.04458944543828265,0.1582716049382716,0.0418956671330874,0.07163136380527685,0.06605583974757374,0.0,0.0,0.04113323881433612,0.044654576572425365,0.037804221561127636,0.017116074572464526,0.1294997574254757,0.14648621190130626,0.13152113225848425,0.06525196522007311,0.29658270361041145,0.010876565295169949,0.01266788980924372,0.0,0.0,0.0022332506203473945,0.1040456438232351,0.13552379803397255,0.0,0.14061780738946092,0.1046067898581865,0.08227397482624799,0.10567650158061118,0.08250869733281793,0.18384340003671745,0.0,0.0761378596953169,0.013422291993720564,0.03959390862944162,0.0,0.004627310673822303,0.0,0.15380820516588067,0.0,0.12828784119106698,0.0,0.1812798060083524,0.0225647702991453,0.037647058823529415,0.0,0.0,0.0,0.0,0.21157894736842106,0.06807307210936747,0.0,0.0,0.25142857142857145,0.036308799114554514,0.02896084635159185,0.01205720832839477,0.0,0.02974736842105263,0.05838980954736583,0.0,0.045586738403373565,0.029933838661392244,0.06866515837104073,0.0,0.006183011301494714,0.03014423076923077,0.03235724398301085,0.0,0.08238461538461539,0.0,0.024306016423663486,0.0923021181716834
SRR13214149,0.0,0.060356514843292075,0.06504615384615385,0.3110441898527005,0.030065536888506814,0.0426865671641791,0.09040539170973952,0.003551615670574778,0.12405405405405405,0.14974358974358976,0.02620384047267356,0.02959348109517601,0.08561238761238761,0.1523872679045093,0.005885730243685764,0.009936972279994244,0.016865977366672443,0.020012948069708797,0.019628647214854116,0.11952732644017725,0.03411261501945295,0.0,0.09806506747361822,0.0,0.010740103874227962,0.08127425347461126,0.006160215580597746,0.0,0.05661470638105465,0.044319660383221236,0.015320440714141502,0.0,0.01988866396761134,0.0,0.015239760239760241,0.0036630036630036634,0.006668091168091168,0.007159863392421531,0.0,0.0,0.09090725064409276,0.1123156953804253,0.13082898534971074,0.03214804330903687,0.058821678321678325,0.07411146723646722,0.0768916797488226,0.0,0.0689139404656646,0.022274607113316792,0.0396129801430661,0.021609427933786104,0.10039179104477612,0.07292460015232292,0.0009696186166774402,0.011601111031885448,0.053840306115963035,0.0,0.08233301677746123,0.17822062031679786,0.12437726472719746,0.045248868778280535,0.029041916167664668,0.0,0.05849180653244514,0.02480455699937821,0.041735241502683366,0.15667616334283002,0.0384585703295838,0.07142697881828318,0.08114882631352488,0.0,0.0,0.02435771044215108,0.050414047329098516,0.03409123105255702,0.017266913465107205,0.14565737696081074,0.19522641509433966,0.13823377376122264,0.07014919200804663,0.1511263966931473,0.015706618962432917,0.013227477538245687,0.0,0.0,0.0,0.08370670454178637,0.14874865421648292,0.0,0.1396688875429033,0.08278040395358831,0.08365875252696661,0.1296786090621707,0.09439118670274448,0.17919038002570226,0.0,0.0712851858817629,0.007299843014128728,0.028746583365872706,0.0022453222453222453,0.0,0.0,0.1665897614856216,0.0,0.10955334987593053,0.0,0.17102788629933988,0.016630608974358974,0.038597285067873306,0.0,0.0,0.0,0.006040723981900453,0.199752024291498,0.0742923847116588,0.0,0.0,0.2175824175824176,0.03650138350857776,0.026424757761518692,0.01186006084311169,0.0,0.02647246963562753,0.044788523373732375,0.0,0.045659444525229034,0.02401917342060227,0.06781674208144796,0.0,0.002041560335399198,0.05214423076923077,0.02680745634733365,0.0,0.07595604395604395,0.0,0.020411094352270818,0.08596989966555184
SRR13214150,0.007576509511993383,0.08093266213839947,0.051907692307692314,0.3521743044189853,0.03238594148688073,0.0006257175660160733,0.07854413702239789,0.0010723477266228196,0.18004158004158005,0.008384615384615384,0.04271105556186797,0.03685423728813559,0.0727938727938728,0.12785145888594165,0.005133761099114709,0.00930128225446619,0.016564310288244902,0.020821688016762232,0.05453580901856764,0.1084781035647863,0.016779052564594818,0.0036828737300435405,0.08456533540675051,0.0,0.008910373385738348,0.06493325994220449,0.0064676629103380704,0.0,0.0823252133612163,0.039453452396753234,0.01422514493380635,0.0,0.0,0.0,0.001948051948051948,0.0,0.0026358024691358023,0.0,0.0,0.0,0.1027131640289535,0.10146781661370856,0.1326489486334046,0.041928525935885634,0.046375291375291366,0.04779647435897436,0.07221350078492936,0.0,0.06984526967285587,0.018240970499035017,0.0212702626886008,0.01993770370727165,0.04918197474167624,0.07850675932977913,0.0,0.011536484498058613,0.06044524891479624,0.0,0.07117521367521368,0.17938252869202315,0.1238408047762018,0.038526179702650286,0.028857669276830956,0.0,0.05336260900847258,0.024328798114248176,0.04206440071556351,0.18610161443494774,0.042472151047629435,0.07603121516164994,0.036832241717263466,0.0,0.0,0.031954070361700025,0.047465460189022715,0.012328233460830146,0.011431875065426964,0.10635221820926097,0.14023439767779391,0.12217710169270987,0.05319264588889629,0.2521365368468643,0.0,0.012192483069368373,0.0,0.0,0.0,0.07108977048968658,0.17041053842030596,0.0,0.10117201695941852,0.10182208852599914,0.10131453909604686,0.1601622760800843,0.032647854657904915,0.20147145217550946,0.0,0.0558090401855683,0.0,0.039371339320577896,0.016933471933471934,0.005974955277280858,0.0,0.1967454838809943,0.0,0.1444168734491315,0.0,0.20548026404418696,0.015852029914529914,0.030452488687782806,0.0,0.0,0.0,0.0,0.21636133603238866,0.07727736593819197,0.0,0.0,0.20263736263736265,0.036388489208633086,0.03111825192802057,0.012720161194737466,0.0,0.020918623481781376,0.060061835270838485,0.0,0.04395085066162571,0.028628567373498826,0.06832579185520361,0.0,0.002070725483047758,0.06409615384615384,0.02976403964134025,0.0,0.03125274725274725,0.0,0.0128710407239819,0.07642697881828317
SRR13988787,0.04845326716294458,0.034180602006688966,0.062461538461538464,0.2594275777414075,0.028606641485966183,0.001079219288174512,0.09684444782270868,0.00683085501858736,0.031673596673596684,0.083,0.031535052834905125,0.01755149934810952,0.1043929403929404,0.13806366047745358,0.005041581824498753,0.004696967110989742,0.012072158942155587,0.016668619750824936,0.024084880636604772,0.12860021887464942,0.03822864001159928,0.0,0.10841889681597372,0.0,0.012542988489612578,0.08220379799091784,0.0023831455169034785,0.0,0.02458022946928164,0.04951145105713542,0.0200980646649938,0.0,0.0,0.0,0.010556110556110556,0.019194139194139197,0.0041305792972459645,0.006755570011383965,0.0,0.0,0.07156545209176789,0.12181488180453227,0.14173415099580902,0.013420423183072678,0.04336480186480186,0.05945156695156696,0.11277864992150705,0.0,0.08496021220159151,0.017921146953405017,0.033770112409080885,0.01953406226418124,0.08587112514351321,0.09270468392993146,0.005080801551389786,0.006790453163588749,0.04735468439369892,0.0,0.09982826843937954,0.15611970027506406,0.1282967525968872,0.04628312863606982,0.02920313219714417,0.0,0.06703993152469205,0.01967322534523521,0.0525778175313059,0.07703228869895537,0.048632296910114066,0.08008547008547008,0.09821006836544438,0.014487179487179487,0.0,0.017750337960367964,0.055237367049893786,0.030450488737781563,0.018063076352077958,0.1355571128241065,0.12772278664731496,0.18127047871396634,0.07677300875806503,0.07981269779758443,0.07385286225402504,0.015472303914955616,0.0,0.0,0.026054590570719603,0.08798831466477293,0.13314979773160074,0.0,0.14005148394912176,0.07010743446497636,0.04667281500391034,0.11274077976817705,0.10263239273289523,0.12467413255002754,0.0,0.06559463356529371,0.017503924646781792,0.028652869972666924,0.0,0.0,0.0,0.125205383456862,0.0,0.1349875930521092,0.0,0.17902734743365215,0.019865785256410255,0.03945701357466063,0.0,0.0,0.0,0.0,0.2039574898785425,0.08878646384904207,0.0,0.0,0.18626373626373627,0.027798561151079138,0.025877496539450262,0.009713563272885306,0.0,0.025778137651821863,0.02826696347596669,0.0,0.04860404246037516,0.019969106005020276,0.06334841628959276,0.0,0.001954064892453518,0.03215384615384615,0.018529966965549788,0.0,0.07002197802197803,0.0,0.013002513826043238,0.09552396878483836
SRR13988788,0.02066170388751034,0.006215908699100093,0.10531282051282052,0.17516775777414076,0.02901376402696103,0.3487676999617298,0.19054246478159526,0.012353803259937091,0.0,0.3224615384615385,0.014718781956595841,0.03148735332464146,0.1905897435897436,0.16206896551724134,0.019821402655431586,0.012920926422146746,0.016681864944891645,0.018615133683801112,0.0,0.1338747989163911,0.0783601790369915,0.0,0.18634625016198567,0.0,0.046216311061201575,0.20303220035778172,0.002384615384615385,0.0,0.0015963375346182106,0.06287755461103241,0.01590017593954602,0.0,0.04038461538461539,0.015779092702169626,0.0516966366966367,0.16067765567765568,0.023834757834757837,0.04095820458611156,0.0,0.0,0.018387559808612442,0.16087384336045252,0.1725554367911881,0.007701648857122638,0.1433776223776224,0.13972400284900285,0.05722135007849294,0.0,0.1054420866489832,0.04126826578439482,0.0722904602560763,0.037419360017982434,0.1806558553386912,0.0893226389946687,0.1421590174531351,0.01869401896662367,0.039986642141403586,0.0,0.1583602405824628,0.15703310253248598,0.20357783759533424,0.05610859728506788,0.028719484108705663,0.002138865771014148,0.0631955143711312,0.031501751205820265,0.02957602862254025,0.0,0.05229048925717955,0.0789817911557042,0.06963331261653201,0.13166666666666665,0.0,0.019407168056975174,0.06296965155109513,0.09003612409689757,0.03822400289306141,0.25477224947442184,0.4547968069666183,0.2338258082068631,0.05356872750466992,0.0646450946199057,0.04680903398926655,0.019693494860103068,0.0034175824175824176,0.0,0.05099255583126551,0.07237354336808806,0.049847867286274314,0.0,0.20333535231173028,0.02274172754619682,0.016651935250630818,0.055536354056902,0.2217703904136065,0.051880851845052325,0.0,0.0872619271519027,0.009183673469387756,0.02452948067161265,0.0,0.0,0.0,0.030686467042856862,0.0,0.06327543424317618,0.0,0.042449144550720734,0.04007077991452992,0.04923076923076923,0.0,0.0,0.0,0.047714932126696835,0.11456477732793525,0.05306537017425629,0.0,0.0,0.2312087912087912,0.01410846707249585,0.015637729879375124,0.003549839990517957,0.0,0.03140607287449393,0.0,0.0,0.0392249527410208,0.0064893067499748325,0.045984162895927605,0.0,0.0,0.0,0.008898065125058991,0.0,0.08436263736263737,0.0,0.028087313557901797,0.07362876254180603
SRR13988789,0.029478908188585607,0.0061707409578319475,0.09536410256410256,0.1856947626841244,0.028165351234189662,0.3329085342518178,0.1921076990642208,0.011584215041464112,0.0,0.3080769230769231,0.01620611294171117,0.030685006518904826,0.18891375291375287,0.16220159151193633,0.018780801555085474,0.012866139850830332,0.016731405309134084,0.01865562149479944,0.011564986737400529,0.1339014705266746,0.07614498559487913,0.0,0.1880544201962041,0.0,0.04620578326782706,0.20393491124260354,0.0017944634982851547,0.0,0.001593285480133386,0.06367405102688599,0.016356032419024544,0.0,0.038512145748987855,0.01514792899408284,0.04721445221445222,0.15792124542124542,0.024070750237416904,0.028493088307041795,0.0,0.0,0.019598454177401543,0.16141116659101226,0.17375723154220565,0.010633500813813602,0.14352680652680652,0.142127849002849,0.0713657770800628,0.0,0.10660477453580902,0.041221395092362834,0.07231861261947221,0.03515469710836023,0.18564006888633755,0.08912557121096724,0.14832902391725922,0.01844915765114636,0.03922273104646012,0.0,0.16453308008863565,0.15904012140756899,0.21026624564309626,0.056160310277957336,0.02869645324735145,0.001689454286053977,0.061668713482937,0.032009548199437216,0.03243559928443649,0.0,0.05071962056370277,0.07802303976217019,0.060103265286608976,0.13788461538461538,0.0,0.016266939233077253,0.06498155598145725,0.0906452755347783,0.03774160393608618,0.2501579429680341,0.4505551523947751,0.2381814310554892,0.051474431987439416,0.04862106826842343,0.04788014311270125,0.019933896338666598,0.003252747252747253,0.0,0.049379652605459054,0.06761580425449497,0.051362581949626084,0.0,0.20861498081970525,0.01886119467125054,0.01735100119523676,0.05563751317175975,0.23112098956320065,0.060827060767394886,0.0,0.08279230142310827,0.004631083202511774,0.0244474814525576,0.0,0.0,0.0,0.031378981008705883,0.0,0.06985111662531017,0.0,0.043437963087700385,0.04173611111111111,0.05036199095022625,0.0,0.0,0.0,0.045067873303167416,0.10571356275303644,0.05569558101472995,0.0,0.0,0.2317582417582417,0.015084670724958494,0.016392624085426143,0.0031448777211489074,0.0,0.031041295546558705,0.0031387583477615628,0.0,0.03933401192380399,0.006142789008207043,0.045192307692307684,0.0,0.0,0.0,0.008898065125058991,0.0,0.07941758241758241,0.0,0.027699262611027318,0.07236343366778149
SRR13988790,0.042481389578163775,0.011097472675240493,0.11594871794871794,0.271407937806874,0.02767546162077134,0.14272866437045542,0.17358053781966826,0.010778881898770376,0.0,0.16489743589743588,0.0197329848880809,0.033582007822685785,0.13602863802863802,0.15291777188328912,0.013995395434135357,0.014366638464708134,0.01953018698860221,0.015413372144084916,0.04880636604774536,0.1438698951674152,0.043172590263588204,0.0,0.1817116549161352,0.0,0.02842065553060078,0.15604307141874227,0.0009186673199412052,0.0,0.002576386141411858,0.06433565965888104,0.009556113178160422,0.0,0.01098178137651822,0.0,0.028328338328338323,0.07243589743589744,0.016452991452991454,0.01601723857537811,0.0,0.0,0.03998257882468409,0.15902664199168964,0.19539886710871165,0.02838581841341731,0.09812937062937063,0.1002466168091168,0.09448979591836734,0.0,0.07952991452991454,0.031323407775020684,0.045305668543490885,0.02177255430855932,0.14326779563719866,0.09636138613861386,0.04314802844214609,0.018575591005438482,0.037825768932515436,0.0,0.13934077239632794,0.15959024945461445,0.1952693515546813,0.05000646412411118,0.028235836020267163,0.0,0.05639127684120428,0.021996480023607032,0.031852415026833635,0.024529914529914532,0.0501351408651196,0.0748197696023783,0.056761963952765684,0.029038461538461537,0.0,0.017270434237858154,0.07104418209575697,0.03725386032015866,0.024094823894403258,0.18163279607568325,0.488233671988389,0.22206265747169945,0.04495740124834845,0.08792029968352387,0.04163014311270125,0.019972209481153712,0.006618131868131868,0.0,0.0,0.06917589334710611,0.0838836754359575,0.0,0.18964768826973552,0.039617533304684135,0.02921409494016438,0.06425395152792412,0.1828218013142636,0.11217367358178816,0.0,0.08354335151401165,0.02849293563579278,0.026017180788754396,0.0,0.0,0.0,0.06678165239234922,0.0,0.06910669975186104,0.0,0.09315505860164354,0.03164730235042735,0.028914027149321262,0.0,0.0,0.0,0.035837104072398186,0.1400404858299595,0.0617632617695196,0.0,0.0,0.16142857142857142,0.019082457111234092,0.017673027486652164,0.005169293982853305,0.0,0.024617004048583,0.015248577788770716,0.0,0.04307837719936019,0.01051805202799603,0.05033936651583711,0.0,0.0,0.0,0.012973100519112787,0.0,0.05281318681318682,0.0,0.015932461873638344,0.08821627647714604
